IRI_KEY,Month,Region,Low_Income,High_Income,Price.Campbell,Price.PL,Price.Progresso,Sales.Progresso,Category_Sales
265018,9,MidWest,0,1,1.367,1.182,1.302,2987.963,9106.554
248967,11,East,1,0,1.273,1.005,1.278,777.418,3045.234
272110,2,West,0,1,1.732,1.327,1.64,1463.775,4832.1169
223294,1,South,1,0,1.15,0.968,1.2,1513.329,6323.8149
645007,9,South,0,0,1.561,0.893,1.583,765.905,6008.1406
213235,1,South,0,0,1.315,1.046,1.715,81.532,2955.4481
286921,8,East,1,0,1.216,1.179,1.862,165.252,3731.3376
285538,6,South,0,0,1.352,0.883,1.692,30.594,464.6163
656535,12,South,0,0,1.53,0.98,2.374,776.926,6171.3755
277264,9,South,0,0,1.326,0.921,1.309,1583.812,4867.7453
228694,1,West,0,1,1.719,1.268,1.615,1562.922,5584.03
237670,4,West,0,0,1.485,1.084,2.11,13.031,986.7179
216210,2,South,1,0,1.427,1.033,1.277,263.098,2349.0064
278346,12,East,0,0,1.176,0.95,1.526,2745.563,15241.0328
241050,4,South,1,0,1.471,0.69,1.768,107.189,3589.7593
247916,3,South,0,0,1.379,1.147,1.165,872.292,3655.167
211912,12,East,1,0,1.326,1.057,1.382,297.534,2006.1587
274239,7,South,0,1,1.717,1.667,2.213,550.005,1639.7064
219536,8,East,1,0,1.281,1.122,1.721,368.035,3443.8826
294373,7,South,0,0,1.392,1,1.84,160.158,1713.1194
684536,10,South,1,0,1.54,0.715,1.635,484.3,7390.6871
288222,1,West,0,0,1.531,1.379,1.296,2346.811,6108.2432
251803,11,South,0,0,1.154,0.992,1.995,43.47,4006.9231
274671,5,East,0,1,1.337,1.043,1.506,1573.997,5987.9469
272152,1,East,0,1,1.15,1.144,2.18,15605.308,28370.5684
222998,8,South,1,0,1.481,1.086,2.029,101.251,2907.6945
256427,8,South,1,0,1.519,1.142,1.969,86.182,3069.7856
648713,2,South,0,0,1.373,1.046,0.986,2449.572,7836.9157
648207,11,South,0,1,1.415,0.939,1.436,439.363,2353.0884
200334,2,West,0,0,0.995,0.866,1.352,3376.302,30051.2253
239571,4,South,0,1,1.505,0.962,1.901,462.323,2904.19
264603,1,MidWest,0,0,1.643,1.012,1.809,2358.047,15041.7232
232733,4,West,0,0,1.573,1.122,1.893,460.312,2342.1059
264269,1,South,0,1,1.485,0.846,1.599,1566.537,6452.0216
283190,4,West,0,0,1.639,1.383,2.498,231.691,2977.417
267699,12,East,1,0,1.298,0.985,1.069,6513.459,22938.4309
673525,4,East,0,0,1.46,1.028,1.819,1031.551,5505.7482
276952,10,South,0,1,1.559,1.208,1.596,918.103,2820.9614
239593,11,MidWest,0,0,1.526,1.294,2.173,956.651,6577.7141
265444,7,East,0,1,1.413,0.994,1.529,2215.05,7004.214
648682,1,South,1,0,1.377,0.809,1.442,571.749,3141.1502
246474,5,MidWest,0,0,1.481,1.001,1.769,235.991,3717.428
292814,12,East,0,0,1.267,1.99,1.176,3884.863,12540.0241
231665,6,West,0,0,1.153,0.976,1.917,1283.902,20175.8334
293018,10,South,0,0,1.119,0.88,0.935,1692.372,5178.6976
240394,6,East,0,0,1.816,1.282,1.901,947.045,5174.989
534287,7,West,0,1,2.158,1.275,2.452,106.279,1211.6244
532878,11,West,0,0,1.633,1.377,1.509,1831.925,6479.718
673085,12,South,0,0,0.824,0.976,1.413,560.853,5724.9637
271762,8,MidWest,0,0,1.56,1.045,1.932,371.411,3401.5423
1073516,7,South,0,0,1.587,1.129,1.574,303.143,1851.1539
250381,8,South,0,1,1.481,1.094,1.728,367.409,3725.5941
1073521,2,East,0,1,1.286,1.095,1.189,4711.123,10597.0794
648019,4,West,0,0,1.385,1.457,1.993,450.599,3324.4883
238854,2,MidWest,0,0,1,0.874,0.918,2590.529,13741.6645
226597,6,South,0,0,1.632,1.398,2.131,457.029,2076.4954
933732,4,East,0,0,1.805,1.22,2.058,552.136,5225.5879
238896,11,South,0,0,1.382,1.089,1.36,1552.304,4960.0164
231813,9,East,0,0,1.434,1.06,1.566,171.039,1606.5682
225411,7,South,0,1,1.656,1.355,1.944,313.188,1166.0993
658239,11,East,0,1,1.414,1.256,1.198,6614.799,14507.6255
231293,3,West,0,0,1.399,1.027,1.634,526.444,4417.2511
270924,1,East,0,0,0.909,0.915,1.006,1298.733,9178.5085
239992,3,East,1,0,1.017,1.115,0.988,2490.62,8556.0802
246859,10,West,0,0,1.141,0.686,1.638,1924.606,11032.0472
649502,1,MidWest,0,0,1.301,1.164,1.819,1052.876,7990.4479
642463,12,South,1,0,1.564,1.092,1.54,209.608,1397.8796
271761,3,East,0,1,1.922,1.065,1.183,6442.627,8360.8995
206587,3,East,0,0,1.308,0.922,0.957,5390.435,14525.6057
236343,9,East,0,0,1.166,0.921,1.026,5265.205,9748.2023
262563,4,West,0,0,1.459,1.06,2.144,643.674,4634.7156
536166,7,MidWest,0,0,1.391,0.933,1.681,353.378,4741.6752
272291,12,East,0,0,1.335,1.35,1.599,7979.684,18681.1091
249879,8,East,0,0,1.297,1.269,1.241,1265.962,4168.8931
275702,12,MidWest,0,1,1.344,1.011,1.918,695.373,6296.4112
211301,12,East,1,0,1.071,0.911,0.955,1834.009,8220.8896
271962,10,East,0,1,1.759,1.375,1.425,9929.708,17630.053
241516,9,MidWest,0,0,0.987,1.206,1.22,2366.862,11725.3114
246980,10,South,0,0,1.398,0.925,1.257,1018.127,3365.737
238945,12,East,0,0,1.3,1.083,1.285,3340.255,9382.4429
269852,8,South,1,0,1.415,0.99,2.078,80.151,2453.8471
275047,6,East,0,1,2.004,1.426,1.955,691.283,1870.8912
266821,2,MidWest,1,0,1.386,1.034,1.94,50.813,1506.9803
206384,6,South,0,0,1.458,1.107,1.749,29.063,758.8022
270995,9,South,1,0,1.296,0.76,0.897,359.911,1648.5978
250517,3,South,0,0,1.248,0.949,1.662,159.927,2637.2697
239034,11,West,0,1,1.271,1.448,2.079,571.786,4099.9425
241260,12,East,0,0,1.579,0.916,1.641,3549.614,5719.3546
241974,9,East,1,0,1.479,1.155,1.578,252.503,1108.5193
256432,2,West,0,0,1.395,1.296,0.966,2731.051,4161.0169
265682,1,MidWest,1,0,1.513,1.09,1.367,1947.314,7249.4621
279229,3,South,0,1,1.484,0.995,2.015,828.334,7054.7118
262313,10,West,0,0,1.172,1.178,1.824,1137.886,5484.053
240315,4,South,0,0,1.492,1.085,1.557,360.675,2620.8056
245626,6,West,0,1,1.533,1.33,2.02,163.596,434.2724
935046,8,East,1,0,1.367,1.219,1.633,816.868,4521.684
273702,12,South,0,0,1.364,1.051,1.178,1527.637,4063.122
264306,4,West,0,0,1.636,1.169,2.397,305.247,2586.0177
278619,1,West,0,0,1.796,1.185,1.322,3821.714,9162.8982
653776,9,MidWest,0,0,1.156,1.011,1.863,581.371,11793.1647
202785,5,South,0,0,1.312,0.895,0.967,721.494,2021.0791
271962,11,East,0,1,1.127,1.118,1.047,13901.311,25824.42
269805,7,South,0,1,1.632,1.445,1.967,591.663,2950.5542
647426,10,South,0,1,1.56,1.052,1.475,715.589,5429.2205
675336,7,West,0,1,1.17,1.155,1.3,320.071,2632.7435
227852,4,South,0,0,1.562,1.061,1.951,188.984,1739.0467
255106,7,East,0,0,1.651,1.239,2.206,402.341,1333.6831
211420,1,East,0,0,1.628,1.376,1.822,497.467,1603.8583
293111,4,South,1,0,1.255,1.032,1.671,39.969,1461.947
247159,2,East,0,0,1.736,1.342,1.701,3733.446,8743.5974
647836,1,South,0,0,1.279,1.097,1.665,1486.354,6741.3543
217804,3,East,0,0,1.107,0.927,1.228,3260.298,16338.3058
219796,12,East,0,0,1.522,1.069,1.135,4156.221,7494.6979
224392,12,East,0,1,1.701,1.153,1.645,2942.681,5648.5301
217781,11,South,1,0,1.256,1.095,1.646,300.63,3596.0235
288998,2,MidWest,0,0,1.447,0.937,1.421,1061.854,4953.0816
223773,10,South,1,0,1.421,0.753,1.765,149.046,4681.5092
267597,2,West,0,0,1.485,0.879,1.041,3524.06,5969.941
234212,4,MidWest,0,0,1.925,1.06,1.743,2218.124,9303.6293
272154,9,West,0,0,1.332,1.063,1.175,808.957,3372.6315
288147,11,South,1,0,1.334,1.063,1.797,112.801,4526.4757
252623,8,MidWest,0,0,1.501,1.264,1.937,161.72,1599.9253
650743,11,MidWest,0,0,1.059,0.928,1.196,3130.188,12670.7179
933690,8,East,0,0,1.394,0.928,1.846,827.036,5263.8159
647824,9,East,1,0,1.077,0.99,1.067,2010.548,12555.3444
273904,2,MidWest,1,0,0.927,0.984,0.921,5301.661,15998.151
262684,5,MidWest,0,0,1.463,1.445,1.839,179.158,2573.8251
287014,8,South,0,0,1.327,1.138,1.519,181.99,1670.103
225677,12,MidWest,0,0,1.426,1.189,1.877,1402.152,4910.0865
240692,12,MidWest,0,0,1.239,0.927,1.266,587.494,5284.0008
232419,11,South,0,1,1.379,1.133,1.823,241.703,1934.6984
271053,11,MidWest,0,0,1.483,1.146,1.653,1649.555,7122.7685
689969,3,South,0,1,1.51,1.04,1.403,1291.271,3138.7616
536525,7,South,0,0,1.258,0.961,1.188,232.001,2623.3433
935029,9,South,0,0,1.488,1.135,1.314,2952.469,6449.1144
257658,7,MidWest,0,0,1.692,1.104,2.181,63.439,2928.7861
209077,6,South,0,1,1.412,0.91,1.751,53.069,847.4248
238896,12,South,0,0,1.445,1.14,1.461,1206.034,3679.1508
648682,11,South,1,0,1.323,0.855,1.528,556.643,3589.898
219953,2,South,0,0,0.971,1.091,1.909,146.201,3234.8032
291741,10,South,0,1,1.308,1.308,1.096,3725.255,6568.3596
653776,9,MidWest,0,0,1.296,1.151,2.004,738.258,10310.7989
239682,9,West,0,1,1.493,1.128,1.37,1699.501,3955.2872
250584,10,West,0,0,1.312,1.237,1.301,561.507,3058.4245
208980,4,South,0,0,1.461,1.052,1.651,175.971,3229.1272
254990,10,MidWest,0,0,1.283,0.96,1.623,472.3,5303.2905
230514,12,South,1,0,1.026,0.967,1.673,151.677,3087.2434
273257,3,South,0,0,1.376,0.895,0.905,10188.96,18544.673
204202,10,East,0,0,1.03,1.068,1.497,1599.397,19907.0077
661051,9,South,1,0,1.282,1.049,1.773,87.97,1031.9149
228974,8,South,0,0,1.328,1.123,1.698,14.063,769.112
234337,11,South,0,0,1.172,1.062,1.288,243.971,2141.1366
251132,12,East,0,0,1.557,1.331,1.466,5708.983,10289.7118
239734,3,MidWest,0,0,1.297,1.153,1.587,325.94,2288.3554
227653,8,South,0,1,1.551,1.043,1.756,48.438,1355.3434
214705,7,MidWest,0,1,1.447,1.217,1.718,56.969,976.1799
237593,8,South,0,0,1.259,1.066,1.795,69.625,1871.5847
689970,4,East,1,0,1.487,1.262,1.414,3409.901,7827.2052
233644,2,South,0,0,1.767,1.405,1.862,1771.648,3402.079
673333,2,West,0,0,1.542,1.214,1.565,1206.262,5353.3042
652877,2,MidWest,0,0,1.323,0.902,1.515,324.908,5302.2086
243368,8,West,0,0,1.689,1.534,2.188,334.66,3923.7281
277743,2,West,0,0,1.641,1.014,0.925,3273.43,6978.1154
246179,5,East,0,0,1.512,0.843,1.527,671.048,3279.9319
532931,1,East,0,0,1.687,1.464,1.187,5137.072,7956.551
272353,8,West,0,0,1.41,1.119,1.776,294.252,4271.0726
657577,12,East,0,0,1.249,1.016,1.122,605.676,2188.5555
271861,1,South,0,0,1.254,0.931,1.135,4084.475,10809.4707
214709,7,MidWest,0,0,1.17,1.008,1.574,737.632,10469.7708
247479,1,MidWest,0,0,1.198,1.062,1.358,498.818,4091.5371
532925,11,MidWest,0,0,1.152,0.908,1.37,909.447,12203.4458
287504,7,MidWest,1,0,1.335,1.058,1.695,66.313,1787.1005
223759,12,East,0,0,1.142,1.015,1.404,4080.374,14601.4825
259446,10,West,0,0,1.602,1.424,2.032,477.493,1684.6428
249782,12,West,0,1,1.454,1.423,2.306,1120.695,2640.9054
277144,9,East,1,0,1.551,1.091,2.107,52.314,383.3982
260549,7,South,0,1,1.92,1.305,1.943,487.188,3072.6171
293225,8,South,1,0,1.251,0.98,1.609,143.308,3614.4207
288392,3,West,0,0,1.658,1.194,0.9,2685.697,5245.4487
281543,7,South,0,0,1.549,1.119,1.899,416.481,3316.7673
673333,9,West,0,0,1.526,1.303,1.9,703.977,3953.1302
267393,5,South,0,0,1.639,1.19,1.849,990.726,2891.5215
243628,12,MidWest,0,1,1.677,1.101,2.166,1990.362,8462.782
648458,8,MidWest,0,1,1.024,1.131,1.381,2855.172,14972.8231
263490,2,South,0,0,1.318,1.059,1.665,741.23,3712.1806
253546,11,South,0,0,1.391,1.047,1.899,345.378,2101.9419
236778,12,South,0,1,1.416,1.014,1.258,3086.806,6141.8952
533038,10,South,0,0,1.314,0.916,1.336,403.583,5435.3176
650557,7,South,0,0,1.431,1.077,1.852,72.789,1973.4991
292476,11,West,0,0,1.574,1.217,1.73,744.494,3492.202
255909,3,MidWest,0,0,1.846,1.236,2.139,494.306,2219.2853
216202,11,West,1,0,1.285,1.109,2.164,238.535,5373.1579
246084,11,South,0,0,1.241,1.068,1.803,695.028,4564.0016
651520,1,South,0,0,1.391,1.116,1.465,1914.97,7630.2732
287207,11,MidWest,0,0,1.277,0.927,1.635,1162.778,12782.2247
266481,10,MidWest,0,0,1.156,0.752,1.77,1048.634,17776.0568
284489,12,South,0,0,0.917,0.992,1.407,381.619,3090.7161
648684,11,South,0,0,1.184,1.052,1.625,247.753,3490.3017
247440,7,MidWest,0,1,1.802,1.078,1.406,1390.892,4461.7395
283190,12,West,0,0,1.856,1.125,1.654,729.534,3480.7174
257136,6,MidWest,1,0,1.385,1.242,1.652,1450.943,8499.7458
287280,8,East,0,0,1.245,1.637,1.349,1799.704,5573.1544
264332,4,South,0,0,1.445,1.186,1.693,91.438,2099.2838
219777,8,East,0,0,1.714,1.734,1.122,2406.094,5598.0911
291665,8,West,0,0,1.368,1.217,2.181,69.251,1310.7172
252570,3,MidWest,0,0,1.269,1.249,1.265,2035.861,12144.9774
200489,12,South,0,0,1.251,1.032,1.292,180.688,3883.8799
242371,6,MidWest,0,1,1.416,1.268,1.646,731.002,6893.3663
247479,4,MidWest,0,0,1.534,1.104,1.8,616.812,5505.3784
230491,4,South,1,0,1.267,0.901,1.379,275.502,2364.2957
1083255,7,West,0,0,1.314,0.984,1.211,2567.988,6304.5232
292273,6,West,1,0,1.728,2,2.168,28.25,241.4881
216902,8,South,1,0,1.364,1.046,1.601,103.246,1674.244
653844,8,West,0,0,1.474,1.041,1.021,2513.199,5461.6514
265550,5,MidWest,0,0,1.329,1.098,1.836,497.912,4668.8981
228137,9,South,0,1,1.533,1.419,1.91,412.693,2171.3027
533433,4,West,0,0,1.627,1.435,2.141,681.104,3830.6932
8032406,6,MidWest,0,1,1.946,1.168,2.273,193.452,1393.1396
286120,10,South,1,0,1.257,0.52,1.373,250.515,3057.8334
278895,8,South,0,0,1.257,1.105,1.859,566.518,2581.1269
285022,7,South,0,0,1.582,1.289,2.025,188.171,1460.7025
272381,3,East,0,0,1.387,1.322,1.779,1050.231,2683.9314
227169,6,West,0,0,1.591,1.447,2.121,430.255,3734.9364
271172,8,East,0,1,1.637,1.18,1.733,1931.741,4814.6241
689038,6,South,0,1,1.451,1.095,1.808,265.623,1935.9662
220159,2,East,0,0,1.47,1.099,1.456,5152.986,14867.5032
278154,7,South,0,0,1.593,1.112,1.843,90.614,1926.9388
261919,5,East,0,1,1.876,1.432,2.179,631.556,2055.6528
232733,1,West,0,0,1.324,1.105,1.201,1044.858,4455.356
533862,1,MidWest,0,0,1.195,0.959,1.448,749.636,9624.2466
287500,3,South,1,0,1.266,1.072,1.78,160.979,1225.427
232626,6,MidWest,0,1,1.622,1.395,2.008,178.345,881.8041
226597,10,South,0,0,1.265,1.441,1.381,2908.249,9258.7825
205282,8,West,0,0,1.402,1.07,1.518,876.226,4568.4405
271202,10,East,0,0,1.087,0.88,1.059,4460.336,11461.1675
200623,2,South,0,0,1.726,1.288,1.59,641.717,2102.5837
249779,3,South,1,0,0.998,0.904,1.585,1131.1,12331.1658
220492,12,East,0,0,1.286,0.878,1.505,683.991,4377.418
681879,12,South,1,0,0.932,0.912,1.405,281.574,3155.0434
672957,4,South,0,0,1.282,0.934,1.846,82.27,1091.8395
239927,9,East,1,0,1.082,0.898,0.952,2798.061,5834.728
205066,7,East,0,1,1.386,1.024,1.416,1178.536,3533.7976
261773,12,South,0,1,0.929,1.029,1.385,922.01,8503.3305
246179,12,East,0,0,1.329,1.044,1.272,2107.809,6346.8854
230629,7,West,0,0,1.522,1.399,2.139,146.471,1968.1511
273091,3,MidWest,0,0,1.488,1.056,1.976,215.033,4147.5708
658239,6,East,0,1,1.628,1.38,1.8,722.537,3679.2923
251906,12,East,0,0,1.55,0.963,1.156,10003.731,19255.8191
256582,4,South,0,0,1.357,0.868,1.418,365.379,3103.2844
273904,3,MidWest,1,0,1.272,1.18,0.964,2992.587,8136.1149
274719,9,South,0,0,1.452,1.025,1.878,377.186,4265.5088
204307,6,South,1,0,1.255,1.043,1.018,67.908,1792.0883
648458,9,MidWest,0,1,1.1,0.93,1.778,773.88,15682.2413
247127,3,MidWest,1,0,1.256,0.957,1.672,118.282,3426.2238
214274,11,South,0,0,1.082,1.049,1.622,149.658,3400.2067
254904,10,East,1,0,1.166,1.067,1.338,3196.324,11356.3616
236895,4,South,0,1,1.525,1.119,1.644,224.964,1623.6953
240028,12,East,0,0,1.196,0.957,1.403,2706.066,10999.3016
290963,10,South,1,0,1.324,1.035,1.459,790.482,7866.3374
243628,5,MidWest,0,1,1.493,1.177,1.276,2100.515,6017.6194
648037,9,South,0,0,1.4,0.892,1.799,112.958,1367.7696
653051,6,East,0,0,1.74,1.414,1.749,732.716,2820.495
221658,8,South,0,0,1.25,1.149,1.527,193.221,1695.6063
212482,1,South,1,0,1.635,0.994,2.09,447.936,7211.4154
273348,9,West,0,0,0.868,0.712,1.239,410.594,8379.1644
203001,6,East,0,0,1.728,1.524,2.151,318.41,1422.206
243388,6,MidWest,0,0,1.161,1.019,1.873,887.79,10711.3173
269824,6,West,0,0,1.846,1.232,2.451,406.472,2448.0256
671716,2,South,0,0,1.267,0.986,1.547,143.783,1680.5793
659827,5,MidWest,0,0,1.649,1.249,2.125,240.879,2732.6308
273822,12,West,0,0,1.418,1.071,1.092,3974.689,8822.655
250710,7,South,0,0,1.679,1.241,1.968,847.603,3576.0071
644492,1,South,0,0,0.971,1.101,1.757,139.316,5090.2387
537194,1,South,0,0,1.131,0.898,1.365,523.662,3957.6915
227587,3,West,0,0,1.99,1.255,1.226,5964.263,12651.6635
254990,5,MidWest,0,0,1.508,1.085,1.655,237.248,2468.6943
284497,9,West,0,1,1.723,1.079,1.173,2750.429,5471.0996
242841,10,West,0,1,1.499,1.109,1.051,4840.266,10127.7591
652906,7,West,0,1,1.669,1.399,2.158,642.295,2985.7484
220159,2,East,0,0,1.475,1.124,0.999,11052.615,20427.6738
1078107,1,South,1,0,1.132,0.961,1.165,687.248,3231.1246
647906,4,East,0,0,1.506,0.893,1.473,2223.302,9965.3441
272353,6,West,0,0,1.321,0.681,1.746,58.876,971.0391
200485,2,South,1,0,1.474,0.936,1.993,193.203,2015.2015
287086,6,MidWest,0,1,1.299,1.085,1.712,125.945,1602.3806
238482,7,East,0,0,1.44,0.989,1.638,1071.448,6121.9096
291654,11,West,0,0,1.466,1.31,1.843,402.418,2620.5023
230501,2,South,0,0,1.506,1.186,1.863,559.731,3073.3539
216202,1,West,1,0,0.987,0.709,0.966,2809.214,10445.9974
216210,10,South,1,0,1.047,0.994,1.681,5.906,459.2673
253671,12,MidWest,0,0,1.249,1.015,1.638,623.221,7798.8996
277743,9,West,0,0,1.992,1.16,1.213,1948.946,4144.2248
231251,9,MidWest,0,0,1.725,1.226,1.028,1577.344,3568.784
270612,2,MidWest,0,0,1.683,1.11,1.44,4461.56,15891.592
532716,1,South,0,1,1.265,0.97,1.5,925.7,3690.5098
229030,10,West,0,1,1.568,1.27,1.534,436.505,1520.7109
248967,6,East,1,0,1.223,1.004,1.551,270.315,3042.6833
254716,2,MidWest,0,0,1.31,1.132,1.487,648.819,4071.2148
213133,11,South,0,1,1.298,1.037,1.336,4225.667,10725.538
225269,5,East,0,0,1.561,1.248,1.892,84.813,321.0156
271940,6,West,0,1,1.872,0.808,2.284,492.15,2773.992
689969,7,South,0,1,1.726,1.142,2.147,53.36,244.9866
684796,9,MidWest,0,0,1.123,1.026,0.858,8164.453,19238.7236
233411,6,South,1,0,1.266,1.078,1.802,106.02,1933.7296
266596,4,East,1,0,1.726,1.276,0.956,1148.074,2031.9518
684023,8,East,0,0,1.729,1.283,2.281,1163.987,3910.2321
200492,8,West,0,0,1.554,1.264,2.142,235.909,1549.35
286921,8,East,1,0,1.448,1.126,1.97,288.629,2553.029
930982,6,South,0,1,1.603,1.201,1.887,236.721,1467.4215
933870,1,South,0,1,1.446,1.058,1.111,4113.998,7865.1406
210202,10,South,1,0,1.375,0.847,1.487,277.221,2587.0781
266729,9,MidWest,1,0,0.888,1.045,1.957,33.032,4947.884
285538,10,South,0,0,1.34,0.936,1.679,253.285,3302.9462
278895,5,South,0,0,1.29,1.116,1.515,546.878,2328.638
233795,6,East,0,0,1.369,1.177,1.657,710.788,2242.731
276893,7,West,1,0,2.118,1.268,2.377,836.371,4760.4711
266926,6,West,1,0,1.369,0.999,2.095,198.127,3317.6643
935027,11,West,0,0,1.608,1.215,1.182,5416.827,11460.4848
264218,8,South,0,0,1.904,1.034,0.977,1431.403,3408.3561
285427,2,South,0,0,1.012,0.945,1.419,602.979,4344.2577
647824,1,East,1,0,1.046,0.888,1.122,3967.256,13463.9419
259335,10,South,0,0,1.362,1.077,1.927,1124.885,5631.1316
245778,1,West,0,0,1.346,0.663,1.21,3986.054,10804.8035
261995,8,West,0,0,2.11,0.925,2.122,247.293,1105.905
934189,8,East,0,1,1.193,0.845,1.256,1490.81,7479.0996
228444,8,West,1,0,1.129,1.319,2.274,195.022,3776.3525
273081,3,East,0,1,1.77,0.929,1.226,9778.904,15487.3691
266821,2,MidWest,1,0,1.502,1.003,1.51,182.227,1355.7603
240008,11,South,0,1,1.597,1.1,1.651,1055.674,4066.9667
277956,1,South,1,0,1.473,1.058,1.661,1603.12,7454.8158
648764,7,East,1,0,1.412,1.277,1.672,951.083,3182.865
673525,6,East,0,0,1.812,1.61,2.148,492.549,1758.1707
533341,11,South,0,0,1.185,0.901,1.037,1327.488,5565.0459
536525,1,South,0,0,1.33,1.02,1.218,791.55,4774.6476
261694,10,East,0,0,1.572,1.126,1.199,12819.857,27167.4752
645325,1,West,0,0,1.701,1.114,2.014,1493.432,6556.3896
228167,8,West,0,0,1.395,1.211,1.92,118.845,2044.3886
252150,2,South,0,0,1.42,1.201,1.835,399.845,5416.6037
260160,12,East,0,0,1.505,2.995,1.686,2742.933,7259.3665
532933,11,East,1,0,1.029,0.99,0.991,4033.93,16157.7328
288785,2,South,1,0,1.482,0.825,2.019,187.331,1354.4524
207595,4,South,0,1,0.993,1.038,1.291,224.908,2256.6424
645054,7,South,1,0,1.282,0.928,1.145,86.532,2088.7881
274569,1,West,0,0,1.782,1.248,1.577,2028.37,6184.9245
270862,1,MidWest,0,1,1.261,0.829,1.751,1454.887,18148.9944
273822,3,West,0,0,1.568,1.08,1.676,1533.075,7342.7738
536020,10,South,0,0,1.722,1.415,1.256,1018.823,3218.8878
276578,4,MidWest,0,1,1.551,1.146,1.452,4542.76,13811.6995
230275,4,South,0,0,1.278,1.006,1.821,71.248,1285.2534
247077,10,South,1,0,1.359,1.207,1.606,207.159,3045.9741
245673,7,MidWest,0,1,1.582,1.221,1.72,953.161,3148.2184
282311,8,South,0,0,1.737,1.112,1.771,65.832,607.7686
204345,3,East,0,0,1.159,1.016,1.248,5133.384,18927.7887
535326,8,West,0,0,1.429,1.257,1.118,1358.888,4743.9681
230491,6,South,1,0,1.399,1.074,1.809,67.5,2080.6737
228137,6,South,0,1,1.611,1.208,1.772,263.379,1215.3562
655063,10,South,0,0,1.365,1.119,1.223,1201.236,3786.3772
257135,4,West,0,0,1.722,1.331,2.808,1143.409,5920.7522
200587,1,West,0,0,1.361,1.243,1.557,605.943,3496.2161
689969,9,South,0,1,1.493,1.225,1.872,429.848,2782.8335
290944,3,South,0,0,1.191,1.074,1.37,766.76,3645.6994
673341,12,West,0,1,1.864,1.17,1.909,1585.463,5868.7749
273720,3,West,0,0,1.805,1.227,1.704,2782.152,8708.0823
259735,5,West,0,1,1.709,1.424,2.538,387.555,2377.8012
262563,5,West,0,0,1.474,1.054,2.064,652.702,4483.3224
253671,10,MidWest,0,0,1.182,1.062,1.475,617.346,7004.5495
287014,6,South,0,0,1.394,1.142,1.907,102.133,1349.5618
683960,12,South,0,1,1.377,0.919,2.047,671.77,8962.893
239012,1,South,0,0,1.46,1.108,1.383,1107.871,3732.4178
260549,2,South,0,1,1.3,1.232,1.032,2484.033,8047.2622
228037,2,MidWest,0,0,1.218,0.891,1.849,551.882,4416.7688
292173,5,MidWest,0,0,1.287,1.362,1.687,570.893,3475.2628
290112,5,South,0,0,1.459,1.181,1.985,24.781,921.4997
410047,10,West,0,0,1.436,1.29,1.252,2870.606,7380.0556
681475,9,South,0,1,1.391,1.17,1.593,640.967,3366.014
258588,6,South,0,0,1.415,1.156,1.919,217.19,1809.3764
535000,8,South,1,0,1.634,1.224,1.703,5.844,1835.2062
258492,12,South,0,0,1.321,0.896,1.596,607.045,5081.5791
271865,10,MidWest,0,1,1.414,1.055,1.414,929.276,4583.6489
262430,10,MidWest,0,1,1.398,1.091,1.875,4684.9,20552.0705
269852,12,South,1,0,1.368,1.125,1.643,505.07,5098.8741
277326,12,East,0,0,1.315,0.92,1.582,1423.925,7557.7803
452539,8,MidWest,0,0,1.379,1.14,1.987,284.935,6599.4971
230514,7,South,1,0,1.294,0.948,1.146,81.063,1056.7291
237573,5,MidWest,0,0,1.478,1.132,1.82,129.761,2619.7131
645028,11,East,0,0,1.309,0.966,1.091,6445.212,13065.6285
295059,12,MidWest,0,0,1.073,0.863,0.79,10221.295,28090.2599
279429,1,East,0,1,1.185,1.209,1.784,1098.632,4055.3225
225963,3,MidWest,0,0,1.146,0.894,1.462,2726.086,24724.0562
205282,4,West,0,0,1.265,1.082,1.278,1555.265,6278.2785
647824,7,East,1,0,1.324,1.014,1.415,682.379,4145.0039
204544,9,East,0,0,1.495,1.015,1.551,760.821,4188.3395
285993,11,West,0,0,1.296,1.484,2.075,1686.14,8628.2953
217781,10,South,1,0,1.167,1.094,1.074,352.377,5164.6437
276442,6,South,1,0,1.532,1.146,1.432,22.157,496.7003
932421,1,South,0,0,1.397,0.776,1.72,420.324,6432.9502
282513,1,South,0,0,1.193,0.947,0.932,2260.022,9230.2105
239012,5,South,0,0,1.641,1.505,2.08,196.253,1661.3678
